,cnpj_basico,cnpj_ordem,cnpj_dv,matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,pais,data_inicio_atividades,cnae_fiscal,cnae_fiscal_secundaria,tipo_logradouro,logradouro,numero,complemento,bairro,cep,uf,municipio,ddd1,telefone1,ddd2,telefone2,ddd_fax,fax,correio_eletronico,situacao_especial,data_situacao_especial,cnpj,cnpj_basico,razao_social,natureza_juridica,qualificacao_responsavel,porte_empresa,ente_federativo_responsavel,capital_social
4266,50059281,0001,26,1,CLARISSA VIVAS DE SA AMORIM - SCP 0655,02,20230201,00,,,20230201,8630502,"8610102,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,NOBREGA,127,SALA  403,ICARAI,24220320,RJ,5865,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,50059281000126,50059281,RM SCAN SERVICOS MEDICOS LTDA - SCP 0655,2127,05,05,,5000.0
4267,50088084,0001,35,1,,02,20230327,00,,,20230327,7739099,3511501,COMUNIDADE,POVOADO BOLA VERDE,SN,,ZONA RURAL,48770000,BA,3929,19,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,50088084000135,50088084,TEOFILANDIA BA 1309 GERACAO DE ENERGIA 591 LTDA,2062,05,05,,1000.0
4268,50088945,0001,85,1,,02,20230327,00,,,20230327,7739099,3511501,COMUNIDADE,POVOADO BOLA VERDE,SN,,ZONA RURAL,48770000,BA,3929,19,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,50088945000185,50088945,TEOFILANDIA BA 1309 GERACAO DE ENERGIA 588 LTDA,2062,05,05,,1000.0
4269,50088394,0001,50,1,,02,20230327,00,,,20230327,7739099,3511501,COMUNIDADE,POVOADO BOLA VERDE,SN,,ZONA RURAL,48770000,BA,3929,19,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,50088394000150,50088394,TEOFILANDIA BA 1309 GERACAO DE ENERGIA 595 LTDA,2062,05,05,,1000.0
4270,50998382,0001,62,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1225,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,50998382000162,50998382,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1225,2127,05,05,,179.28
4271,50998443,0001,91,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1218,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,50998443000191,50998443,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1218,2127,05,05,,179.28
4272,51004172,0001,74,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1224,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51004172000174,51004172,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1224,2127,05,05,,179.28
4273,51005014,0001,39,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1226,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51005014000139,51005014,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1226,2127,05,05,,179.28
4274,51005044,0001,45,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1235,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51005044000145,51005044,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1235,2127,05,05,,179.28
4275,51005137,0001,70,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1231,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51005137000170,51005137,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1231,2127,05,05,,179.28
4276,51006117,0001,13,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1181,02,20230301,00,,,20230301,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51006117000113,51006117,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1181,2127,05,05,,179.28
4277,51006198,0001,51,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT1230,08,20230619,01,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51006198000151,51006198,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT1230,2127,05,05,,179.28
4278,51006316,0001,21,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1213,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51006316000121,51006316,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1213,2127,05,05,,179.28
4279,51006334,0001,03,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1219,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51006334000103,51006334,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1219,2127,05,05,,179.28
4280,51006383,0001,46,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1182,02,20230301,00,,,20230301,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51006383000146,51006383,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1182,2127,05,05,,179.28
4281,51006454,0001,00,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1188,02,20230301,00,,,20230301,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51006454000100,51006454,MEDICALMAIS  SERVICOS EM SAUDE LTDA  SCP MAT 1188,2127,05,05,,179.28
4282,51006859,0001,49,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1208,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51006859000149,51006859,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1208,2127,05,05,,179.28
4283,51006505,0001,02,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1199,02,20230301,00,,,20230301,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51006505000102,51006505,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1199,2127,05,05,,179.28
4284,51007297,0001,58,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT1214,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51007297000158,51007297,MEDICALMAIS  SERVICOS EM SAUDE LTDA SCP MAT1214,2127,05,05,,179.28
4285,51007572,0001,33,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1212,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51007572000133,51007572,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1212,2127,05,05,,179.28
4286,51010905,0001,83,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1211,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51010905000183,51010905,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1211,2127,05,05,,179.28
4287,51011123,0001,69,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1207,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51011123000169,51011123,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1207,2127,05,05,,179.28
4288,51011285,0001,05,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1206,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51011285000105,51011285,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1206,2127,05,05,,179.28
4289,51011704,0001,09,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1204,02,20230324,00,,,20230324,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51011704000109,51011704,MEDICALMAIS SERVICOS EM SAUDE  LTDA SCP MAT 1204,2127,05,05,,179.28
4290,51012179,0001,38,1,MEDICALMAS SERVICOS EM SAUDE LTDA SCP MAT 1195,02,20230301,00,,,20230301,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM,,,51012179000138,51012179,MEDICALMAS SERVICOS EM SAUDE LTDA SCP MAT 1195,2127,05,05,,179.28
4291,51014639,0001,67,1,MEDICALMAIS SERVICOS E SAUDE LTDA SCP MAT 1209,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51014639000167,51014639,MEDICALMAIS SERVICOS E SAUDE LTDA SCP MAT 1209,2127,05,05,,179.28
4292,51017017,0001,92,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1233,02,20230331,00,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51017017000192,51017017,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1233,2127,05,05,,179.28
4293,51017125,0001,65,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1234,08,20230615,01,,,20230331,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51017125000165,51017125,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 1234,2127,05,05,,179.28
4294,51027685,0001,09,1,,02,20230613,00,,,20230613,7739099,3511501,RODOVIA,"MG 162, KM 2",SN,,ZONA RURAL,37590000,MG,4697,19,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51027685000109,51027685,JACUTINGA MG 1688 GERACAO DE ENERGIA 442 LTDA,2062,05,05,,1000.0
4295,51040512,0001,12,1,LEONARDO BARBOSA FIGUEIREDO GOMES - SCP 1105,02,20220901,00,,,20220901,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51040512000112,51040512,4ID MEDICOS ASSOCIADOS LTDA - SCP 1105,2127,05,05,,5000.0
4296,51040540,0001,30,1,PATRICIA DE LOURDES PROCOPIO LARA - SCP 0879,02,20221017,00,,,20221017,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51040540000130,51040540,4ID MEDICOS ASSOCIADOS LTDA - SCP 0879,2127,05,05,,5000.0
4297,51040555,0001,06,1,FRANCISCO JAVIER FRANCO MUNOZ - SCP 1150,02,20220501,00,,,20220501,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51040555000106,51040555,4ID MEDICOS ASSOCIADOS LTDA - SCP 1150,2127,05,05,,5000.0
4298,51044520,0001,37,1,CARLOS MACENA - SCP 0729,02,20220804,00,,,20220804,8630502,"8610102,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,NOBREGA,127,SALA  403,ICARAI,24220320,RJ,5865,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51044520000137,51044520,RM SCAN SERVICOS MEDICOS LTDA - SCP 0729,2127,05,05,,5000.0
4299,51059066,0001,98,1,,02,20230615,00,,,20230615,4321500,"2790299,3313999,4221902,4221903,4311802,4319300,4329199,4391600,4399102,7020400,7119701,7120100,7490199,8299701",AVENIDA,QUEIROZ FILHO,1700,BLOCO A                   SALA  408 PARTE,VILA HAMBURGUESA,05319000,SP,7107,19,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51059066000198,51059066,ORIGO SERVICOS DE MANUTENCAO E ENGENHARIA LTDA,2062,05,05,,5000000.0
4300,51066205,0001,00,1,TARSO AROGLO DE PAULA - SCP 1136,02,20230303,00,,,20230303,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51066205000100,51066205,4ID MEDICOS ASSOCIADOS LTDA - SCP 1136,2127,05,05,,5000.0
4301,51066318,0001,06,1,IGOR GOMES CLAUDIO - SCP 1152,02,20230505,00,,,20230505,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51066318000106,51066318,4ID MEDICOS ASSOCIADOS LTDA - SCP 1152,2127,05,05,,5000.0
4302,51066511,0001,47,1,ODILON PEREIRA DO VALLE JUNIOR - SCP 1155,02,20230501,00,,,20230501,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51066511000147,51066511,4ID MEDICOS ASSOCIADOS LTDA  - SCP 1155,2127,05,05,,5000.0
4303,51069166,0001,03,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1241,02,20230429,00,,,20230429,8610101,"8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8711503,8640207,8640206,8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8800600",RUA,AYRES DA CUNHA,207,,MAURICIO DE NASSAU,55014415,PE,2381,81,21038582,,,,,MEDICALMAIS@BOL.COM.BR,,,51069166000103,51069166,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1241,2127,05,05,,179.28
4304,51072626,0001,44,1,,02,20230616,00,,,20230616,7739099,3511501,SITIO,CAICARA,S/N,,ZONA RURAL,55178000,PE,2351,19,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51072626000144,51072626,BREJO DA MADRE DE DEUS PE 1397 GERACAO DE ENERGIA 208 LTDA,2062,05,05,,1000.0
4305,51072628,0001,33,1,,02,20230616,00,,,20230616,7739099,3511501,SITIO,CAICARA,S/N,,ZONA RURAL,55178000,PE,2351,19,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51072628000133,51072628,BREJO DA MADRE DE DEUS PE 1397 GERACAO DE ENERGIA 205 LTDA,2062,05,05,,1000.0
4306,51097535,0001,63,1,RENATA ESTEVES DE ALMEIDA - SCP 1154,02,20230501,00,,,20230501,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51097535000163,51097535,4ID MEDICOS ASSOCIADOS LTDA - SCP 1154,2127,05,05,,5000.0
4307,51100359,0001,71,1,,02,20230619,00,,,20230619,7739099,3511501,ACESSO,POVOADO BRASA,SN,,ZONA RURAL,48770000,BA,3929,19,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51100359000171,51100359,TEOFILANDIA BA 1060 GERACAO DE ENERGIA 055 LTDA,2062,05,05,,1000.0
4308,51099769,0001,40,1,,02,20230619,00,,,20230619,7739099,3511501,ACESSO,POVOADO BRASA,SN,,ZONA RURAL,48770000,BA,3929,19,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51099769000140,51099769,TEOFILANDIA BA 1060 GERACAO DE ENERGIA 045 LTDA,2062,05,05,,1000.0
4309,51106949,0001,01,1,,02,20230620,00,,105,20230620,7739099,3511501,SITIO,FORTUNATO,SN,,ZONA RURAL,63170000,CE,1325,19,35177400,0000,00000000,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51106949000101,51106949,ARARIPE CE 1742 GERACAO DE ENERGIA 740 LTDA,2062,05,05,,1000.0
4310,51106959,0001,47,1,,02,20230620,00,,105,20230620,7739099,3511501,SITIO,FORTUNATO,SN,,ZONA RURAL,63170000,CE,1325,19,35177400,0000,00000000,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51106959000147,51106959,ARARIPE CE 1742 GERACAO DE ENERGIA 334 LTDA,2062,05,05,,1000.0
4311,51107546,0001,87,1,,08,20240119,01,,105,20230620,7739099,3511501,MARGEM,BR 116 KM,SN,,ZONA RURAL,63380000,CE,1339,19,35177400,0000,00000000,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51107546000187,51107546,BARRO CE 1831 GERACAO DE ENERGIA 792 LTDA,2062,05,05,,1000.0
4312,51107570,0001,16,1,,08,20240119,01,,105,20230620,7739099,3511501,MARGEM,BR 116 KM,SN,,ZONA RURAL,63380000,CE,1339,19,35177400,0000,00000000,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51107570000116,51107570,BARRO CE 1831 GERACAO DE ENERGIA 950 LTDA,2062,05,05,,1000.0
4313,51107592,0001,86,1,,08,20240119,01,,105,20230620,7739099,3511501,SITIO,FORTUNATO,SN,,ZONA RURAL,63170000,CE,1325,19,35177400,0000,00000000,,,CADASTROS@ORIGOENERGIA.COM.BR,,,51107592000186,51107592,ARARIPE CE 1903 GERACAO DE ENERGIA 201 LTDA,2062,05,05,,1000.0
4314,51108362,0001,31,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1236 SCP,02,20230331,00,,,20230331,8610101,"8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8711503,8640207,8640206,8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8800600",RUA,AYRES DA CUNHA,207,,MAURICIO DE NASSAU,55014415,PE,2381,81,21038582,,,,,MEDICALMAIS@BOL.COM.BR,,,51108362000131,51108362,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1236 SCP,2127,05,05,,179.28
4315,51108409,0001,67,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1222 SCP,02,20230331,00,,,20230331,8610101,"8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8711503,8640207,8640206,8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8800600",RUA,AYRES DA CUNHA,207,,MAURICIO DE NASSAU,55014415,PE,2381,81,21038582,,,,,MEDICALMAIS@BOL.COM.BR,,,51108409000167,51108409,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1222 SCP,2127,05,05,,179.28
4316,51108465,0001,00,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1229 SCP,02,20230331,00,,,20230331,8610101,"8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8711503,8640207,8640206,8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8800600",RUA,AYRES DA CUNHA,207,,MAURICIO DE NASSAU,55014415,PE,2381,81,21038582,,,,,MEDICALMAIS@BOL.COM.BR,,,51108465000100,51108465,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1229 SCP,2127,05,05,,179.28
4317,51108879,0001,20,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1221 SCP,02,20230331,00,,,20230331,8610101,"8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8711503,8640207,8640206,8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8800600",RUA,AYRES DA CUNHA,207,,MAURICIO DE NASSAU,55014415,PE,2381,81,21038582,,,,,MEDICALMAIS@BOL.COM.BR,,,51108879000120,51108879,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1221 SCP,2127,05,05,,179.28
